Gene stable ID	Mouse gene stable ID	Mouse gene name	Gene name
ENSG00000092853	ENSMUSG00000042489	Clspn	CLSPN
ENSG00000089248	ENSMUSG00000029616	Erp29	ERP29
ENSG00000213148			AC073465.1
ENSG00000257958			AC008125.1
ENSG00000249274			PDLIM1P4
ENSG00000257519			AC078880.1
ENSG00000238130			LTA
ENSG00000057019	ENSMUSG00000035107	Dcbld2	DCBLD2
ENSG00000228349			RPS26P4
ENSG00000215784	ENSMUSG00000055184	Fam72a	FAM72D
ENSG00000249967	ENSMUSG00000025178	Pi4k2a	AL355315.1
ENSG00000185437	ENSMUSG00000040666	Sh3bgr	SH3BGR
ENSG00000242444			AC007207.1
ENSG00000288533			AP001178.4
ENSG00000265490			AP001178.2
ENSG00000263727			AP001178.1
ENSG00000176912			TYMSOS
ENSG00000161896	ENSMUSG00000024210	Ip6k3	IP6K3
ENSG00000266456			AP001178.3
ENSG00000283752			AC241585.3
ENSG00000263017			AC036164.1
ENSG00000079101			CLUL1
ENSG00000271579			AC078880.3
ENSG00000262133			AC087392.2
ENSG00000255920			CCND2-AS1
ENSG00000262003			AC087392.1
ENSG00000276308			AC078880.4
ENSG00000285901	ENSMUSG00000000184	Ccnd2	AC008012.1
ENSG00000276972			AC078880.5
ENSG00000261578			AP003119.3
ENSG00000273149			AL138963.4
ENSG00000257726			AC078880.2
ENSG00000118972	ENSMUSG00000000182	Fgf23	FGF23
ENSG00000237730			AC078991.1
ENSG00000255037			AC136443.2
ENSG00000258108			AC009803.2
ENSG00000255277			ABCC6P2
ENSG00000280348			AL138713.1
ENSG00000279463			AL159972.1
ENSG00000118922	ENSMUSG00000072294	Klf12	KLF12
ENSG00000272419			LINC01145
ENSG00000215156			AC138409.1
ENSG00000256500			AL139300.1
ENSG00000215158			AC138409.2
ENSG00000152926			ZNF117
ENSG00000213970			AC006122.1
ENSG00000162456	ENSMUSG00000073774	Kncn	KNCN
ENSG00000078237	ENSMUSG00000038028	Tigar	TIGAR
ENSG00000256053	ENSMUSG00000037787	Apopt1	COA8
ENSG00000286011			AC062037.4
ENSG00000169059			VCX3A
ENSG00000281571			AC241585.2
ENSG00000262791			AC130343.1
ENSG00000213462			ERV3-1
ENSG00000241656			UBA52P7
ENSG00000257407			AC009803.1
ENSG00000274227			AC073575.4
ENSG00000188997	ENSMUSG00000044952	Kctd21	KCTD21
ENSG00000272240			AC004908.1
ENSG00000179476	ENSMUSG00000047227	Gm527	C14orf28
ENSG00000272812			AC004908.2
ENSG00000152292	ENSMUSG00000052631	Sh2d6	SH2D6
ENSG00000144118	ENSMUSG00000004451	Ralb	RALB
ENSG00000236832			AC073465.2
ENSG00000226433			AP000290.1
ENSG00000172238	ENSMUSG00000073043	Atoh1	ATOH1
ENSG00000231324			AP000696.1
ENSG00000271232			CARS1P1
ENSG00000269956			MKNK1-AS1
ENSG00000118971	ENSMUSG00000000184	Ccnd2	CCND2
ENSG00000226131			PPIAP66
ENSG00000237016			AC013410.1
ENSG00000282881	ENSMUSG00000034185	6430628N08Rik	TMEM275
ENSG00000253598	ENSMUSG00000058921	Slc10a5	SLC10A5
ENSG00000142961	ENSMUSG00000028709	Mob3c	MOB3C
ENSG00000147416	ENSMUSG00000006273	Atp6v1b2	ATP6V1B2
ENSG00000229086			LINC01548
ENSG00000258949			AL049870.3
ENSG00000242516			LINC00960
ENSG00000224269			AP000697.1
ENSG00000254472			OR4A49P
ENSG00000229421			H3P10
ENSG00000280193			AC132219.2
ENSG00000100565	ENSMUSG00000059114	Lrrc74a	LRRC74A
ENSG00000287944			AC027584.1
ENSG00000159263	ENSMUSG00000062713	Sim2	SIM2
ENSG00000261740			BOLA2-SMG1P6
ENSG00000254637			OR4A18P
ENSG00000237243			CREB3L2-AS1
ENSG00000246174			KCTD21-AS1
ENSG00000276597	ENSMUSG00000076471	Trbv14	TRBV11-3
ENSG00000144199			FAHD2B
ENSG00000143437	ENSMUSG00000015522	Arnt	ARNT
ENSG00000254396			AL355432.1
ENSG00000274752	ENSMUSG00000076472	Trbv15	TRBV12-3
ENSG00000227124			ZNF717
ENSG00000254940			OR4A19P
ENSG00000227334			HLA-N
ENSG00000250977			AC098859.2
ENSG00000234417			AL662831.1
ENSG00000246541			AC096746.1
ENSG00000276953	ENSMUSG00000076472	Trbv15	TRBV12-4
ENSG00000176387	ENSMUSG00000031891	Hsd11b2	HSD11B2
ENSG00000275158			TRBV12-5
ENSG00000260280			SLX1B-SULT1A4
ENSG00000250897			HMGB3P15
ENSG00000275743			TRBV14
ENSG00000275990			NCF4
ENSG00000079277	ENSMUSG00000028708	Mknk1	MKNK1
ENSG00000276819	ENSMUSG00000076474	Trbv17	TRBV15
ENSG00000228302			AL512770.1
ENSG00000277040			AL359736.2
ENSG00000270966			AC087763.2
ENSG00000182093	ENSMUSG00000023147	Get1	GET1
ENSG00000275243			TRBV16
ENSG00000242244			ATP5MC1P3
ENSG00000233609			RPL10P19
ENSG00000234627			NUS1P3
ENSG00000122378	ENSMUSG00000021792	Prxl2a	PRXL2A
ENSG00000259290			AP001007.3
ENSG00000065665	ENSMUSG00000025816	Sec61a2	SEC61A2
ENSG00000165495	ENSMUSG00000035934	Pknox2	PKNOX2
ENSG00000227930			AC003087.1
ENSG00000157870	ENSMUSG00000029059	Prxl2b	PRXL2B
ENSG00000228944			AC004485.1
ENSG00000254973			AC105219.3
ENSG00000273443			AL645608.8
ENSG00000258973			AL096870.1
ENSG00000217801			AL390719.1
ENSG00000180921	ENSMUSG00000046761	Fam83h	FAM83H
ENSG00000136003	ENSMUSG00000025825	Iscu	ISCU
ENSG00000129465	ENSMUSG00000022221	Ripk3	RIPK3
ENSG00000122585	ENSMUSG00000029819	Npy	NPY
ENSG00000267732			AC006305.4
ENSG00000173334	ENSMUSG00000032501	Trib1	TRIB1
ENSG00000181625	ENSMUSG00000059772	Slx1b	SLX1B
ENSG00000267712			LINC01539
ENSG00000138074	ENSMUSG00000006641	Slc5a6	SLC5A6
ENSG00000261320			AC009061.1
ENSG00000237617			AC013410.2
ENSG00000270460			AC106900.1
ENSG00000234415			RPL5P7
ENSG00000265514			LINC01892
ENSG00000204490			TNF
ENSG00000215368			BOD1P2
ENSG00000203499	ENSMUSG00000102018	Iqank1	IQANK1
ENSG00000285575			AP001496.4
ENSG00000231824	ENSMUSG00000091636	Akain1	AKAIN1
ENSG00000006377	ENSMUSG00000029754	Dlx6	DLX6
ENSG00000287523			AC003044.1
ENSG00000223819			PPIAP89
ENSG00000246451			AL049840.2
ENSG00000261007			AC074051.3
ENSG00000238116			Z95327.2
ENSG00000242278			RPS3AP48
ENSG00000266153			AP005380.1
ENSG00000261198			AC005774.2
ENSG00000280000			AC009135.2
ENSG00000253111			AC091114.1
ENSG00000240419			AC022206.1
ENSG00000258851			AL139300.2
ENSG00000104626	ENSMUSG00000031527	Eri1	ERI1
ENSG00000277405			SERPINA6
ENSG00000261498			LINC00566
ENSG00000259963			AC007012.1
ENSG00000269910			AL049840.4
ENSG00000270440			AC012175.1
ENSG00000064225	ENSMUSG00000022747	St3gal6	ST3GAL6
ENSG00000257180			AC009135.1
ENSG00000281093			NCF4-AS1
ENSG00000277880			TRBV17
ENSG00000278975			AC007012.2
ENSG00000287340			AC007222.2
ENSG00000278133			AC135050.6
ENSG00000286635			AC006112.1
ENSG00000250501			AC093766.1
ENSG00000235532			LINC00402
ENSG00000260817			AC074051.2
ENSG00000262766			AC135050.5
ENSG00000260835			AC007223.1
ENSG00000135063	ENSMUSG00000071604	Fam189a2	FAM189A2
ENSG00000231764			DLX6-AS1
ENSG00000267182			SNRPCP20
ENSG00000254227			AC024681.2
ENSG00000260338			LINC01570
ENSG00000253470			AC016074.1
ENSG00000274415			AC241644.3
ENSG00000116761	ENSMUSG00000028179	Cth	CTH
ENSG00000176890	ENSMUSG00000025747	Tyms	TYMS
ENSG00000253841			AC024681.1
ENSG00000230194			AC000081.1
ENSG00000248720			RFPL4AP5
ENSG00000265107	ENSMUSG00000057123	Gja5	GJA5
ENSG00000286122			AC016074.2
ENSG00000070371			CLTCL1
ENSG00000213598			AL049873.1
ENSG00000253651			SOD1P3
ENSG00000258583			LINC01500
ENSG00000245164			LINC00861
ENSG00000129467	ENSMUSG00000022220	Adcy4	ADCY4
ENSG00000116604	ENSMUSG00000001419	Mef2d	MEF2D
ENSG00000250577			AC109927.2
ENSG00000275320			Z95327.3
ENSG00000250195			AC109927.1
ENSG00000249627			AC017037.1
ENSG00000249275			AC093817.1
ENSG00000162728	ENSMUSG00000038026	Kcnj9	KCNJ9
ENSG00000279703			AC017037.3
ENSG00000167098	ENSMUSG00000027480	Sun5	SUN5
ENSG00000234111			LINC02433
ENSG00000234190			AC241644.2
ENSG00000279011			AC091905.2
ENSG00000279755			AC091905.3
ENSG00000223728			AC239801.1
ENSG00000286133			AC093817.2
ENSG00000137673	ENSMUSG00000018623	Mmp7	MMP7
ENSG00000278874			AC091905.1
ENSG00000280016			AC091905.4
ENSG00000249807			AC034229.1
ENSG00000154493	ENSMUSG00000030994	D7Ertd443e	C10orf90
ENSG00000276121			AC122108.3
ENSG00000280449			AC034229.6
ENSG00000280368			AC034229.5
ENSG00000250563			KNOP1P5
ENSG00000270691			AL161912.3
ENSG00000179967			PPP1R14BP3
ENSG00000151014	ENSMUSG00000023087	Noct	NOCT
ENSG00000121634	ENSMUSG00000049908	Gja8	GJA8
ENSG00000238002			NPAP1P6
ENSG00000232494			AL161912.1
ENSG00000271998			AC034229.3
ENSG00000241081			RPL22P2
ENSG00000260564			AL161912.2
ENSG00000260515			AC034229.2
ENSG00000259058			AF111169.2
ENSG00000279715			AL161912.4
ENSG00000272417			AC034229.4
ENSG00000279507			AC112484.4
ENSG00000280366			AL161782.1
ENSG00000114654	ENSMUSG00000068263	Efcc1	EFCC1
ENSG00000213648	ENSMUSG00000000739	Sult5a1	SULT1A4
ENSG00000230945			LINC01507
ENSG00000243225			AC007686.1
ENSG00000236521			NPAP1P4
ENSG00000258602			LINC01629
ENSG00000274821			SERPINA2
ENSG00000223612			AC241585.1
ENSG00000257781			AC009387.1
ENSG00000285966			AC007686.4
ENSG00000256374			PPIAL4D
ENSG00000273729			AC007686.3
ENSG00000119669	ENSMUSG00000034168	Irf2bpl	IRF2BPL
ENSG00000109381	ENSMUSG00000037174	Elf2	ELF2
ENSG00000170827			CELP
ENSG00000257683			LINC02463
ENSG00000286991			AC012157.3
ENSG00000246548			LINC02288
ENSG00000271291			AC245014.2
ENSG00000276216			AC245014.3
ENSG00000258819			LINC02289
ENSG00000170835	ENSMUSG00000026818	Cel	CEL
ENSG00000236140			AC245014.1
ENSG00000114656			KIAA1257
ENSG00000260930			LINC01416
ENSG00000287004			AC007686.5
ENSG00000258473			AC007686.2
ENSG00000287248			AC009271.2
ENSG00000101811	ENSMUSG00000031256	Cstf2	CSTF2
ENSG00000267057			LINC01905
ENSG00000128617	ENSMUSG00000058831	Opn1sw	OPN1SW
ENSG00000261798			AL033527.3
ENSG00000229213			AL033527.2
ENSG00000126878	ENSMUSG00000001864	Aif1l	AIF1L
ENSG00000284678			LINC02811
ENSG00000284719			AL033527.4
ENSG00000159842	ENSMUSG00000017631	Abr	ABR
ENSG00000284684			AC092442.1
ENSG00000105880	ENSMUSG00000029755	Dlx5	DLX5
ENSG00000254624			OR4R3P
ENSG00000258817	ENSMUSG00000049149	Olfr1258	OR4C13
ENSG00000152969	ENSMUSG00000063646	Jakmip1	JAKMIP1
ENSG00000221954	ENSMUSG00000068806	Olfr1259	OR4C12
ENSG00000221954	ENSMUSG00000045148	Olfr1255	OR4C12
ENSG00000128595	ENSMUSG00000029767	Calu	CALU
ENSG00000283605			OR4C48P
ENSG00000260811	ENSMUSG00000061295	Olfr1261	OR4C45
ENSG00000260811	ENSMUSG00000059112	Olfr1263	OR4C45
ENSG00000260811	ENSMUSG00000051313	Olfr1262	OR4C45
ENSG00000260595			OR4C49P
ENSG00000255199			GTF2IP11
ENSG00000255442			AC109635.4
ENSG00000287538			AC109635.7
ENSG00000286983			AC109635.6
ENSG00000287326			AL589787.1
ENSG00000287226			AC084740.1
ENSG00000286862			AC017037.5
ENSG00000184402	ENSMUSG00000039086	Ss18l1	SS18L1
ENSG00000279994			AC017037.4
ENSG00000250475			AC017037.2
ENSG00000276557			TRBV18
ENSG00000279139			AC098679.2
ENSG00000065978	ENSMUSG00000028639	Ybx1	YBX1
ENSG00000233545			CYCSP33
ENSG00000280140			AC098679.3
ENSG00000211746	ENSMUSG00000076475	Trbv19	TRBV19
ENSG00000211747	ENSMUSG00000076476	Trbv20	TRBV20-1
ENSG00000251578			TRBV21-1
ENSG00000107282	ENSMUSG00000024897	Apba1	APBA1
ENSG00000240578			TRBV22-1
ENSG00000173156	ENSMUSG00000041845	Rhod	RHOD
ENSG00000258996			PPIAP5
ENSG00000142606	ENSMUSG00000058183	Mmel1	MMEL1
ENSG00000165617	ENSMUSG00000044548	Dact1	DACT1
ENSG00000065485	ENSMUSG00000022844	Pdia5	PDIA5
ENSG00000231607			DLEU2
ENSG00000168228	ENSMUSG00000029179	Zcchc4	ZCCHC4
ENSG00000132199			ENOSF1
ENSG00000206129			AC006305.2
ENSG00000254932			AP001007.1
ENSG00000254634			SMG1P6
ENSG00000232095			UBQLN1P1
ENSG00000267399			AC006305.3
ENSG00000177646	ENSMUSG00000027710	Acad9	ACAD9
ENSG00000230607			AC005722.1
ENSG00000052344	ENSMUSG00000030800	Prss8	PRSS8
ENSG00000211749	ENSMUSG00000076478	Trbv23	TRBV23-1
ENSG00000211749	ENSMUSG00000076479	Trbv26	TRBV23-1
ENSG00000267327			AC009271.1
ENSG00000233466			MICC
ENSG00000211750			TRBV24-1
ENSG00000279228			AC133555.5
ENSG00000260335			AC133555.4
ENSG00000270672			MTRNR2L6
ENSG00000223933			TMPOP1
ENSG00000258150			AC133555.3
ENSG00000223412			SUCLA2P1
ENSG00000227703			RANP1
ENSG00000270218			AC013553.2
ENSG00000103707	ENSMUSG00000059183	Mtfmt	MTFMT
ENSG00000235808			MYL6P2
ENSG00000179454	ENSMUSG00000020948	Klhl28	KLHL28
ENSG00000243888			AL355140.1
ENSG00000288103			AL359538.4
ENSG00000205822			TPTE2P6
ENSG00000285815	ENSMUSG00000040666	Sh3bgr	GET1-SH3BGR
ENSG00000197977	ENSMUSG00000021364	Elovl2	ELOVL2
ENSG00000229312			AL353693.1
ENSG00000183336	ENSMUSG00000047721	Bola2	BOLA2
ENSG00000157578	ENSMUSG00000045275	Lca5l	LCA5L
ENSG00000168539	ENSMUSG00000032773	Chrm1	CHRM1
ENSG00000172037	ENSMUSG00000052911	Lamb2	LAMB2
ENSG00000258734			AL049873.2
ENSG00000258685			AL359219.1
ENSG00000253802			SIRLNT
ENSG00000102699	ENSMUSG00000054509	Parp4	PARP4
ENSG00000257002			AP000438.1
ENSG00000256973			AC053513.2
ENSG00000277377			SERPINA1
ENSG00000274624			AC007671.1
ENSG00000225809			RBMY2KP
ENSG00000256714			AC087318.1
ENSG00000261385			AC009088.3
ENSG00000283582			SULT6B2P
ENSG00000272142			AL359643.3
ENSG00000274541			AL121955.1
ENSG00000256774			AC087241.1
ENSG00000230314			ELOVL2-AS1
ENSG00000244578			LINC01391
ENSG00000198718	ENSMUSG00000035614	Togaram1	TOGARAM1
ENSG00000259187			AC122108.2
ENSG00000259479			SORD2P
ENSG00000005486	ENSMUSG00000039917	Rhbdd2	RHBDD2
ENSG00000183770	ENSMUSG00000050397	Foxl2	FOXL2
ENSG00000121542	ENSMUSG00000034473	Sec22a	SEC22A
ENSG00000215601			TSPY24P
ENSG00000274080			AC005089.1
ENSG00000224634			ZNF736P6Y
ENSG00000271978			AL359643.2
ENSG00000237109			RPL21P111
ENSG00000009950	ENSMUSG00000005373	Mlxipl	MLXIPL
ENSG00000124787	ENSMUSG00000021418	Rpp40	RPP40
ENSG00000223955			MTND6P1
ENSG00000259742			AC090888.3
ENSG00000234179			MTCYBP1
ENSG00000259231			AC090888.1
ENSG00000206262			FOXL2NB
ENSG00000256916			AP000851.1
ENSG00000154479	ENSMUSG00000070883	Ccdc173	CCDC173
ENSG00000150756	ENSMUSG00000039065	Atpsckmt	ATPSCKMT
ENSG00000137674	ENSMUSG00000018620	Mmp20	MMP20
ENSG00000225427			LINC00331
ENSG00000286946			AC024996.1
ENSG00000227514			AC107890.1
ENSG00000287819			AC055788.2
ENSG00000226529			MTND1P1
ENSG00000230169			RPL30P16
ENSG00000234850			MTND2P3
ENSG00000164796	ENSMUSG00000022311	Csmd3	CSMD3
ENSG00000226072			AC016772.1
ENSG00000204487			LTB
ENSG00000233904			HLA-E
ENSG00000253354			AC105999.1
ENSG00000187140	ENSMUSG00000067261	Foxd3	FOXD3
ENSG00000235840			AC012363.3
ENSG00000272479			AC010857.1
ENSG00000276397			LINC01879
ENSG00000230798			FOXD3-AS1
ENSG00000265934			ARL2BPP1
ENSG00000265836			CCND3P2
ENSG00000265626			AC139085.1
ENSG00000264278			ZNF236-DT
ENSG00000278107			AC027575.3
ENSG00000248968			AC012640.1
ENSG00000236919			AC109635.1
ENSG00000255500			AC109635.5
ENSG00000271343			AL355598.2
ENSG00000259304			AC090888.2
ENSG00000236674			AL049636.1
ENSG00000255042			AC109635.3
ENSG00000165061	ENSMUSG00000037492	Zmat4	ZMAT4
ENSG00000167014	ENSMUSG00000027229	Terb2	TERB2
ENSG00000251137			RPL7L1P7
ENSG00000272115			AC233992.3
ENSG00000175110	ENSMUSG00000032459	Mrps22	MRPS22
ENSG00000147804	ENSMUSG00000063354	Slc39a4	SLC39A4
ENSG00000136783	ENSMUSG00000015247	Nipsnap3b	NIPSNAP3A
ENSG00000255001			AC109635.2
ENSG00000254518			LINC02750
ENSG00000231923			AC024082.1
ENSG00000231931			AC024082.2
ENSG00000234639			AC009263.1
ENSG00000240207			AC080013.1
ENSG00000164007	ENSMUSG00000066058	Cldn19	CLDN19
ENSG00000122787	ENSMUSG00000038641	Akr1d1	AKR1D1
ENSG00000111669	ENSMUSG00000023456	Tpi1	TPI1
ENSG00000243008			AL359538.1
ENSG00000213979			RPL7AP14
ENSG00000145736	ENSMUSG00000021639	Gtf2h2	GTF2H2
ENSG00000197702	ENSMUSG00000030770	Parva	PARVA
ENSG00000215912	ENSMUSG00000046637	Ttc34	TTC34
ENSG00000244615			PSPC1P2
ENSG00000287376			AL359538.3
ENSG00000282499			TRBV25-1
ENSG00000144034	ENSMUSG00000054226	Tprkb	TPRKB
ENSG00000272247			AC080013.5
ENSG00000270909			CR788268.1
ENSG00000239992			TRBVA
ENSG00000243675			AC080013.2
ENSG00000237207			RBM17P3
ENSG00000118849	ENSMUSG00000049404	Rarres1	RARRES1
ENSG00000249912			TRBV26
ENSG00000241911			TRBVB
ENSG00000270179			AP002840.2
ENSG00000154529	ENSMUSG00000033063	Cntnap3	CNTNAP3B
ENSG00000271992			AL354872.1
ENSG00000254840			AC024405.2
ENSG00000173349	ENSMUSG00000044982	Sft2d3	SFT2D3
ENSG00000211752			TRBV27
ENSG00000250694			AC010387.1
ENSG00000233020			CHORDC1P5
ENSG00000287199			AC010387.3
ENSG00000224551			HMGB3P21
ENSG00000211753	ENSMUSG00000076480	Trbv29	TRBV28
ENSG00000283259			AC242022.1
ENSG00000196636	ENSMUSG00000042505	Sdhaf3	SDHAF3
ENSG00000285945			AC242022.2
ENSG00000267292			AP001542.2
ENSG00000237058			MMEL1-AS1
ENSG00000237033			CASP3P1
ENSG00000212712			AP002414.1
ENSG00000244273			PGBD4P1
ENSG00000286831			AC244472.1
ENSG00000232869	ENSMUSG00000076481	Trbv30	TRBV29-1
ENSG00000101216	ENSMUSG00000038705	Gmeb2	GMEB2
ENSG00000259627			AC079328.2
ENSG00000136709	ENSMUSG00000024400	Wdr33	WDR33
ENSG00000040731	ENSMUSG00000022321	Cdh10	CDH10
ENSG00000229051			LINC01788
ENSG00000144136	ENSMUSG00000027397	Slc20a1	SLC20A1
ENSG00000101265	ENSMUSG00000027339	Rassf2	RASSF2
ENSG00000226208			AL513285.1
ENSG00000164683	ENSMUSG00000040289	Hey1	HEY1
ENSG00000232150			ST13P4
ENSG00000214359			RPL18P10
ENSG00000274270			AL137060.3
ENSG00000239532			AC108022.2
ENSG00000113593	ENSMUSG00000021713	Ppwd1	PPWD1
ENSG00000242092			HLA-DMB
ENSG00000123201			GUCY1B2
ENSG00000051009	ENSMUSG00000044465	Fam160a2	FAM160A2
ENSG00000114573	ENSMUSG00000052459	Atp6v1a	ATP6V1A
ENSG00000236495			AL158168.1
ENSG00000232981			MTCO1P51
ENSG00000237032			RPSAP7
ENSG00000269883			AC007375.3
ENSG00000065809	ENSMUSG00000026655	Fam107b	FAM107B
ENSG00000177108	ENSMUSG00000048483	Zdhhc22	ZDHHC22
ENSG00000177954	ENSMUSG00000050621	Rps27rt	RPS27
ENSG00000118855	ENSMUSG00000027775	Mfsd1	MFSD1
ENSG00000185238	ENSMUSG00000030505	Prmt3	PRMT3
ENSG00000258552			FAM204DP
ENSG00000259164			AC007375.2
ENSG00000165548	ENSMUSG00000034145	Tmem63c	TMEM63C
ENSG00000224097			AC021148.1
ENSG00000229767			DDR1
ENSG00000205978	ENSMUSG00000075592	Nynrin	NYNRIN
ENSG00000161904	ENSMUSG00000044857	Lemd2	LEMD2
ENSG00000239985			AC073210.2
ENSG00000267533			AP002414.4
ENSG00000234585			CCT6P3
ENSG00000256616			AP002414.2
ENSG00000215914			MMP23A
ENSG00000267722			AP002414.5
ENSG00000267478			AP002414.3
ENSG00000249562			AC091885.1
ENSG00000214089			RPL9P21
ENSG00000251294			AC091885.2
ENSG00000270767			AL356157.2
ENSG00000288043			AC006511.7
ENSG00000148700	ENSMUSG00000025026	Add3	ADD3
ENSG00000287173			AL356157.3
ENSG00000234580			AL356157.1
ENSG00000240739			AC006511.2
ENSG00000254094			AC078852.2
ENSG00000181215	ENSMUSG00000117286	Gm1043	C4orf50
ENSG00000091651	ENSMUSG00000031697	Orc6	ORC6
ENSG00000280839			CES5AP1
ENSG00000253399			AC078852.1
ENSG00000255581			AC006511.3
ENSG00000282080			AC006511.5
ENSG00000255964			HSPD1P12
ENSG00000111674	ENSMUSG00000004267	Eno2	ENO2
ENSG00000288380			AC118281.1
ENSG00000286367			AC000072.1
ENSG00000163945	ENSMUSG00000037355	Uvssa	UVSSA
ENSG00000233471			KRT18P62
ENSG00000214883			AC024405.1
ENSG00000237330	ENSMUSG00000110404	Rnf223	RNF223
ENSG00000287786			AC113615.2
ENSG00000254271			ANK3-DT
ENSG00000242361			HLA-DMA
ENSG00000233701	ENSMUSG00000091080	Prr23a1	PRR23C
ENSG00000233701	ENSMUSG00000090470	Prr23a3	PRR23C
ENSG00000233701	ENSMUSG00000063058	Prr23a2	PRR23C
ENSG00000233701	ENSMUSG00000074123	7420426K07Rik	PRR23C
ENSG00000173281	ENSMUSG00000046794	Ppp1r3b	PPP1R3B
ENSG00000232416			BPESC1
ENSG00000239719			AC004890.1
ENSG00000215873			FEN1P1
ENSG00000272656			AC024933.1
ENSG00000162669	ENSMUSG00000043410	Hfm1	HFM1
ENSG00000165028			NIPSNAP3B
ENSG00000223676			RPL34P26
ENSG00000206260	ENSMUSG00000091080	Prr23a1	PRR23A
ENSG00000206260	ENSMUSG00000090470	Prr23a3	PRR23A
ENSG00000206260	ENSMUSG00000063058	Prr23a2	PRR23A
ENSG00000206260	ENSMUSG00000074123	7420426K07Rik	PRR23A
ENSG00000281473	ENSMUSG00000098939	Gm27919	PISRT1
ENSG00000204977	ENSMUSG00000035235	Trim13	TRIM13
ENSG00000254340			AC022784.5
ENSG00000139899	ENSMUSG00000040380	Cbln3	CBLN3
ENSG00000232867			AL355433.1
ENSG00000223611			SUPT20HL2
ENSG00000184432	ENSMUSG00000032458	Copb2	COPB2
ENSG00000120156	ENSMUSG00000006386	Tek	TEK
ENSG00000223731			SUPT20HL1
ENSG00000225071			AC004552.1
ENSG00000111241	ENSMUSG00000000183	Fgf6	FGF6
ENSG00000276603			AL109614.1
ENSG00000166619	ENSMUSG00000067787	Blcap	BLCAP
ENSG00000169299	ENSMUSG00000029171	Pgm2	PGM2
ENSG00000264575			LINC00526
ENSG00000265091			AP001496.2
ENSG00000198894	ENSMUSG00000034157	Cipc	CIPC
ENSG00000100441	ENSMUSG00000047153	Khnyn	KHNYN
ENSG00000198081	ENSMUSG00000049672	Zbtb14	ZBTB14
ENSG00000279200			AC020558.5
ENSG00000248429			FAM198B-AS1
ENSG00000223979			SMCR2
ENSG00000105926	ENSMUSG00000038388	Mpp6	MPP6
ENSG00000242659			AC108693.2
ENSG00000204983	ENSMUSG00000071519	Prss3	PRSS1
ENSG00000204983	ENSMUSG00000071517	Gm10334	PRSS1
ENSG00000204983	ENSMUSG00000071521	Try10	PRSS1
ENSG00000204983	ENSMUSG00000057163	Prss2	PRSS1
ENSG00000204983	ENSMUSG00000036938	Try5	PRSS1
ENSG00000204983	ENSMUSG00000062751	Prss1	PRSS1
ENSG00000204983	ENSMUSG00000054106	Try4	PRSS1
ENSG00000204983	ENSMUSG00000058119	Gm5771	PRSS1
ENSG00000179526	ENSMUSG00000022552	Sharpin	SHARPIN
ENSG00000224679			MED15P4
ENSG00000164125	ENSMUSG00000027955	Gask1b	GASK1B
ENSG00000286208			AC093838.1
ENSG00000187848	ENSMUSG00000029503	P2rx2	P2RX2
ENSG00000204434			POTEKP
ENSG00000286454			AC091893.2
ENSG00000250099			AC091893.1
ENSG00000053438			NNAT
ENSG00000095319	ENSMUSG00000098794	Gm28038	NUP188
ENSG00000270930			GRAMD4P8
ENSG00000288031			AC093838.2
ENSG00000213222			TOMM40P4
ENSG00000287151			C2orf27A
ENSG00000263753			LINC00667
ENSG00000136104	ENSMUSG00000021932	Rnaseh2b	RNASEH2B
ENSG00000204421	ENSMUSG00000092586	Ly6g6c	LY6G6C
ENSG00000253317			AC078906.1
ENSG00000224475			AC073900.1
ENSG00000100445	ENSMUSG00000022223	Sdr39u1	SDR39U1
ENSG00000287071			AC093724.1
ENSG00000226046			AP1S2P1
ENSG00000197927			C2orf27A
ENSG00000250979			AC022905.1
ENSG00000275896	ENSMUSG00000071519	Prss3	PRSS2
ENSG00000275896	ENSMUSG00000071517	Gm10334	PRSS2
ENSG00000275896	ENSMUSG00000071521	Try10	PRSS2
ENSG00000275896	ENSMUSG00000057163	Prss2	PRSS2
ENSG00000275896	ENSMUSG00000036938	Try5	PRSS2
ENSG00000275896	ENSMUSG00000062751	Prss1	PRSS2
ENSG00000275896	ENSMUSG00000054106	Try4	PRSS2
ENSG00000275896	ENSMUSG00000058119	Gm5771	PRSS2
ENSG00000146530			VWDE
ENSG00000204420	ENSMUSG00000073414	Mpig6b	MPIG6B
ENSG00000224559			LINC01087
ENSG00000132463	ENSMUSG00000044221	Grsf1	GRSF1
ENSG00000257815			PRANCR
ENSG00000151475	ENSMUSG00000069041	Slc25a31	SLC25A31
ENSG00000286238			AC106821.4
ENSG00000248908			LINC02239
ENSG00000162729	ENSMUSG00000038034	Igsf8	IGSF8
ENSG00000104290	ENSMUSG00000007989	Fzd3	FZD3
ENSG00000186198	ENSMUSG00000053862	Slc51b	SLC51B
ENSG00000248156			BTG4P1
ENSG00000006128	ENSMUSG00000061762	Tac1	TAC1
ENSG00000250524			AC106821.3
ENSG00000132259	ENSMUSG00000030897	Cnga4	CNGA4
ENSG00000279530			AC092881.1
ENSG00000257241			AC078922.1
ENSG00000260761			AC106754.1
ENSG00000257613			AC084032.1
ENSG00000245662			LINC02211
ENSG00000287132			AC092881.2
ENSG00000254798			TFAMP2
ENSG00000224776			RPSAP50
ENSG00000127328	ENSMUSG00000064181	Rab3ip	RAB3IP
ENSG00000265188			AP001496.3
